Collection,Record,XPath,Content
CDL,02524-metadata.xml,/metadata/idinfo/descript/abstract,"A source water assessment identifies the vulnerability of the drinking water supply to contamination from typical human activities. The assessments are intended to facilitate and provide the basic information necessary for a local community to develop a program to protect the drinking water supply."
CDL,02524-metadata.xml,/metadata/idinfo/descript/purpose,"An assessment includes a delineation of an area around a drinking water source through which contaminants might move and reach that drinking water supply. Included is an inventory list of activities that might lead to the release of microbiological or chemical contaminants within the delineated area. The California Drinking Water Source Assessment and Protection (DWSAP) Program document, (http://www.cdph.ca.gov/certlic/drinkingwater/documents/DWSAPGuidance/DWSAP_document.pdf) describes procedures for conducting drinking water source assessments. It conveys the goals and objectives that CDPH seeks to accomplish with the DWSAP program, along with methods that are technically appropriate and easily understood."
CDL,02524-metadata.xml,/metadata/idinfo/timeperd/timeinfo/sngdate/caldate,"20030423"
CDL,02524-metadata.xml,/metadata/idinfo/timeperd/current,"publication date"
CDL,02524-metadata.xml,/metadata/idinfo/status/progress,"Complete"
CDL,02524-metadata.xml,/metadata/idinfo/status/update,"As needed"
CDL,02524-metadata.xml,/metadata/idinfo/spdom/bounding/westbc,"-121.427581787109"
CDL,02524-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc,"-121.40894317627"
CDL,02524-metadata.xml,/metadata/idinfo/spdom/bounding/northbc,"38.4959754943848"
CDL,02524-metadata.xml,/metadata/idinfo/spdom/bounding/southbc,"38.481372833252"
CDL,02524-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Category"
CDL,02524-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"drinking water"
CDL,02524-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"health"
CDL,02524-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"contaminants"
CDL,02524-metadata.xml,/metadata/idinfo/keywords/place/placekey,"California"
CDL,02524-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Sacramento County"
CDL,02524-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Sacramento"
CDL,02524-metadata.xml,/metadata/idinfo/accconst,"None"
CDL,02524-metadata.xml,/metadata/idinfo/useconst,"None"
CDL,02524-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntorg,"California Department of Public Health, CDPH"
CDL,02524-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntper,"Leah Godsey Walker, P.E. - Chief, Division of Drinking Water and Environmental Management"
CDL,02524-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,"mailing"
CDL,02524-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,"1615 Capitol Avenue"
CDL,02524-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,"Sacramento"
CDL,02524-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,"CA"
CDL,02524-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,"95815-5015"
CDL,02524-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/country,"USA"
CDL,02524-metadata.xml,/metadata/spdoinfo/indspref,"Public Land Survey System - California M07.0N05.0E03"
CDL,02524-metadata.xml,/metadata/spref/horizsys/geograph/latres,"8.9831528411952133e-009"
CDL,02524-metadata.xml,/metadata/spref/horizsys/geograph/longres,"8.9831528411952133e-009"
CDL,02524-metadata.xml,/metadata/spref/horizsys/geograph/geogunit,"Decimal Degree"
CDL,02524-metadata.xml,/metadata/spref/horizsys/geodetic/horizdn,"D WGS 1984"
CDL,02524-metadata.xml,/metadata/spref/horizsys/geodetic/ellips,"WGS 1984"
CDL,02524-metadata.xml,/metadata/spref/horizsys/geodetic/semiaxis,"6378137.0"
CDL,02524-metadata.xml,/metadata/spref/horizsys/geodetic/denflat,"298.257223563"
CDL,02524-metadata.xml,/metadata/metainfo/metd,"20120328"
CDL,02524-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,"Information Center for the Environment http://ice.ucdavis.edu"
CDL,02524-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper,"Rob Coman"
CDL,02524-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,"mailing"
CDL,02524-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"University of California, Davis"
CDL,02524-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"One Shields Avenue"
CDL,02524-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/city,"Davis"
CDL,02524-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/state,"CA"
CDL,02524-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/postal,"95616"
CDL,02524-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/country,"USA"
CDL,02524-metadata.xml,/metadata/metainfo/metstdn,"FGDC Content Standard for Digital Geospatial Metadata"
CDL,02524-metadata.xml,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
CDL,02547-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"CDPH Tehachapi District"
CDL,02547-metadata.xml,/metadata/idinfo/citation/citeinfo/pubdate,"20021113"
CDL,02547-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"DWSAP Assessment for 1502029-001: BUTTONWILLOW REST STOP WATER SYSTEM / WELL 01"
CDL,02547-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/pubplace,"Sacramento, CA"
CDL,02547-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/publish,"California Department of Public Health"
CDL,02547-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.cdph.ca.gov/certlic/drinkingwater/Pages/DWSAP.aspx"
CDL,02547-metadata.xml,/metadata/idinfo/descript/abstract,"A source water assessment identifies the vulnerability of the drinking water supply to contamination from typical human activities. The assessments are intended to facilitate and provide the basic information necessary for a local community to develop a program to protect the drinking water supply."
CDL,02547-metadata.xml,/metadata/idinfo/descript/purpose,"An assessment includes a delineation of an area around a drinking water source through which contaminants might move and reach that drinking water supply. Included is an inventory list of activities that might lead to the release of microbiological or chemical contaminants within the delineated area. The California Drinking Water Source Assessment and Protection (DWSAP) Program document, (http://www.cdph.ca.gov/certlic/drinkingwater/documents/DWSAPGuidance/DWSAP_document.pdf) describes procedures for conducting drinking water source assessments. It conveys the goals and objectives that CDPH seeks to accomplish with the DWSAP program, along with methods that are technically appropriate and easily understood."
CDL,02547-metadata.xml,/metadata/idinfo/timeperd/timeinfo/sngdate/caldate,"20021113"
CDL,02547-metadata.xml,/metadata/idinfo/timeperd/current,"publication date"
CDL,02547-metadata.xml,/metadata/idinfo/status/progress,"Complete"
CDL,02547-metadata.xml,/metadata/idinfo/status/update,"As needed"
CDL,02547-metadata.xml,/metadata/idinfo/spdom/bounding/westbc,"-119.429618835449"
CDL,02547-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc,"-119.411636352539"
CDL,02547-metadata.xml,/metadata/idinfo/spdom/bounding/northbc,"35.4275932312012"
CDL,02547-metadata.xml,/metadata/idinfo/spdom/bounding/southbc,"35.4129943847656"
CDL,02547-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Category"
CDL,02547-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"drinking water"
CDL,02547-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"health"
CDL,02547-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"contaminants"
CDL,02547-metadata.xml,/metadata/idinfo/keywords/place/placekey,"California"
CDL,02547-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Kern County"
CDL,02547-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Bakersfield"
CDL,02547-metadata.xml,/metadata/idinfo/accconst,"None"
CDL,02547-metadata.xml,/metadata/idinfo/useconst,"None"
CDL,02547-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntorg,"California Department of Public Health, CDPH"
CDL,02547-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntper,"Leah Godsey Walker, P.E. - Chief, Division of Drinking Water and Environmental Management"
CDL,02547-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,"mailing"
CDL,02547-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,"1615 Capitol Avenue"
CDL,02547-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,"Sacramento"
CDL,02547-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,"CA"
CDL,02547-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,"95815-5015"
CDL,02547-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/country,"USA"
CDL,02547-metadata.xml,/metadata/spdoinfo/indspref,"Public Land Survey System - California M29.0S24.0E08"
CDL,02547-metadata.xml,/metadata/spref/horizsys/geograph/latres,"8.9831528411952133e-009"
CDL,02547-metadata.xml,/metadata/spref/horizsys/geograph/longres,"8.9831528411952133e-009"
CDL,02547-metadata.xml,/metadata/spref/horizsys/geograph/geogunit,"Decimal Degree"
CDL,02547-metadata.xml,/metadata/spref/horizsys/geodetic/horizdn,"D WGS 1984"
CDL,02547-metadata.xml,/metadata/spref/horizsys/geodetic/ellips,"WGS 1984"
CDL,02547-metadata.xml,/metadata/spref/horizsys/geodetic/semiaxis,"6378137.0"
CDL,02547-metadata.xml,/metadata/spref/horizsys/geodetic/denflat,"298.257223563"
CDL,02547-metadata.xml,/metadata/metainfo/metd,"20120327"
CDL,02547-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,"Information Center for the Environment http://ice.ucdavis.edu"
CDL,02547-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper,"Rob Coman"
CDL,02547-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,"mailing"
CDL,02547-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"University of California, Davis"
CDL,02547-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"One Shields Avenue"
CDL,02547-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/city,"Davis"
CDL,02547-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/state,"CA"
CDL,02547-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/postal,"95616"
CDL,02547-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/country,"USA"
CDL,02547-metadata.xml,/metadata/metainfo/metstdn,"FGDC Content Standard for Digital Geospatial Metadata"
CDL,02547-metadata.xml,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
CDL,02512-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"Santa Barbara County"
CDL,02512-metadata.xml,/metadata/idinfo/citation/citeinfo/pubdate,"20021106"
CDL,02512-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"DWSAP Assessment for 4200807-009: WOODSTOCK PROPERTY OWNERS ASSN / WELL #6 CABALLO & LONG VALLEY"
CDL,02512-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/pubplace,"Sacramento, CA"
CDL,02512-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/publish,"California Department of Public Health"
CDL,02512-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.cdph.ca.gov/certlic/drinkingwater/Pages/DWSAP.aspx"
CDL,02512-metadata.xml,/metadata/idinfo/descript/abstract,"A source water assessment identifies the vulnerability of the drinking water supply to contamination from typical human activities. The assessments are intended to facilitate and provide the basic information necessary for a local community to develop a program to protect the drinking water supply."
CDL,02512-metadata.xml,/metadata/idinfo/descript/purpose,"An assessment includes a delineation of an area around a drinking water source through which contaminants might move and reach that drinking water supply. Included is an inventory list of activities that might lead to the release of microbiological or chemical contaminants within the delineated area. The California Drinking Water Source Assessment and Protection (DWSAP) Program document, (http://www.cdph.ca.gov/certlic/drinkingwater/documents/DWSAPGuidance/DWSAP_document.pdf) describes procedures for conducting drinking water source assessments. It conveys the goals and objectives that CDPH seeks to accomplish with the DWSAP program, along with methods that are technically appropriate and easily understood."
CDL,02512-metadata.xml,/metadata/idinfo/timeperd/timeinfo/sngdate/caldate,"20021106"
CDL,02512-metadata.xml,/metadata/idinfo/timeperd/current,"publication date"
CDL,02512-metadata.xml,/metadata/idinfo/status/progress,"Complete"
CDL,02512-metadata.xml,/metadata/idinfo/status/update,"As needed"
CDL,02512-metadata.xml,/metadata/idinfo/spdom/bounding/westbc,"-120.069610595703"
CDL,02512-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc,"-120.052909851074"
CDL,02512-metadata.xml,/metadata/idinfo/spdom/bounding/northbc,"34.6784477233887"
CDL,02512-metadata.xml,/metadata/idinfo/spdom/bounding/southbc,"34.6642608642578"
CDL,02512-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Category"
CDL,02512-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"drinking water"
CDL,02512-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"health"
CDL,02512-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"contaminants"
CDL,02512-metadata.xml,/metadata/idinfo/keywords/place/placekey,"California"
CDL,02512-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Santa Barbara County"
CDL,02512-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Santa Ynez"
CDL,02512-metadata.xml,/metadata/idinfo/accconst,"None"
CDL,02512-metadata.xml,/metadata/idinfo/useconst,"None"
CDL,02512-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntorg,"California Department of Public Health, CDPH"
CDL,02512-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntper,"Leah Godsey Walker, P.E. - Chief, Division of Drinking Water and Environmental Management"
CDL,02512-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,"mailing"
CDL,02512-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,"1615 Capitol Avenue"
CDL,02512-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,"Sacramento"
CDL,02512-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,"CA"
CDL,02512-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,"95815-5015"
CDL,02512-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/country,"USA"
CDL,02512-metadata.xml,/metadata/spdoinfo/indspref,"Public Land Survey System - California S07.0N30.0W20"
CDL,02512-metadata.xml,/metadata/spref/horizsys/geograph/latres,"8.9831528411952133e-009"
CDL,02512-metadata.xml,/metadata/spref/horizsys/geograph/longres,"8.9831528411952133e-009"
CDL,02512-metadata.xml,/metadata/spref/horizsys/geograph/geogunit,"Decimal Degree"
CDL,02512-metadata.xml,/metadata/spref/horizsys/geodetic/horizdn,"D WGS 1984"
CDL,02512-metadata.xml,/metadata/spref/horizsys/geodetic/ellips,"WGS 1984"
CDL,02512-metadata.xml,/metadata/spref/horizsys/geodetic/semiaxis,"6378137.0"
CDL,02512-metadata.xml,/metadata/spref/horizsys/geodetic/denflat,"298.257223563"
CDL,02512-metadata.xml,/metadata/metainfo/metd,"20120327"
CDL,02512-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,"Information Center for the Environment http://ice.ucdavis.edu"
CDL,02512-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper,"Rob Coman"
CDL,02512-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,"mailing"
CDL,02512-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"University of California, Davis"
CDL,02512-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"One Shields Avenue"
CDL,02512-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/city,"Davis"
CDL,02512-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/state,"CA"
CDL,02512-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/postal,"95616"
CDL,02512-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/country,"USA"
CDL,02512-metadata.xml,/metadata/metainfo/metstdn,"FGDC Content Standard for Digital Geospatial Metadata"
CDL,02512-metadata.xml,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
CDL,02540-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"Monterey County"
CDL,02540-metadata.xml,/metadata/idinfo/citation/citeinfo/pubdate,"20030131"
CDL,02540-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"DWSAP Assessment for 2700738-002: SAN MIGUEL WS #01 / WELL 02"
CDL,02540-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/pubplace,"Sacramento, CA"
CDL,02540-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/publish,"California Department of Public Health"
CDL,02540-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.cdph.ca.gov/certlic/drinkingwater/Pages/DWSAP.aspx"
CDL,02540-metadata.xml,/metadata/idinfo/descript/abstract,"A source water assessment identifies the vulnerability of the drinking water supply to contamination from typical human activities. The assessments are intended to facilitate and provide the basic information necessary for a local community to develop a program to protect the drinking water supply."
CDL,02540-metadata.xml,/metadata/idinfo/descript/purpose,"An assessment includes a delineation of an area around a drinking water source through which contaminants might move and reach that drinking water supply. Included is an inventory list of activities that might lead to the release of microbiological or chemical contaminants within the delineated area. The California Drinking Water Source Assessment and Protection (DWSAP) Program document, (http://www.cdph.ca.gov/certlic/drinkingwater/documents/DWSAPGuidance/DWSAP_document.pdf) describes procedures for conducting drinking water source assessments. It conveys the goals and objectives that CDPH seeks to accomplish with the DWSAP program, along with methods that are technically appropriate and easily understood."
CDL,02540-metadata.xml,/metadata/idinfo/timeperd/timeinfo/sngdate/caldate,"20030131"
CDL,02540-metadata.xml,/metadata/idinfo/timeperd/current,"publication date"
CDL,02540-metadata.xml,/metadata/idinfo/status/progress,"Complete"
CDL,02540-metadata.xml,/metadata/idinfo/status/update,"As needed"
CDL,02540-metadata.xml,/metadata/idinfo/spdom/bounding/westbc,"-121.691017150879"
CDL,02540-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc,"-121.673286437988"
